flow_id,source,target,target_name,enrolments,x,y,t
India to TAS,India,TAS,Tasmania,690,1.0,0.97022,28
India to NT,India,NT,Northern Territory,750,0.0,0.38136,0
India to NT,India,NT,Northern Territory,750,0.03571,0.38366,1
India to NT,India,NT,Northern Territory,750,0.07143,0.39031,2
India to NT,India,NT,Northern Territory,750,0.10714,0.40099,3
India to NT,India,NT,Northern Territory,750,0.14286,0.41537,4
India to NT,India,NT,Northern Territory,750,0.17857,0.4331,5
India to NT,India,NT,Northern Territory,750,0.21429,0.45384,6
India to NT,India,NT,Northern Territory,750,0.25,0.47728,7
India to NT,India,NT,Northern Territory,750,0.28571,0.50306,8
India to NT,India,NT,Northern Territory,750,0.32143,0.53085,9
India to NT,India,NT,Northern Territory,750,0.35714,0.56033,10
India to NT,India,NT,Northern Territory,750,0.39286,0.59114,11
India to NT,India,NT,Northern Territory,750,0.42857,0.62296,12
India to NT,India,NT,Northern Territory,750,0.46429,0.65546,13
India to NT,India,NT,Northern Territory,750,0.5,0.68828,14
India to NT,India,NT,Northern Territory,750,0.53571,0.72111,15
India to NT,India,NT,Northern Territory,750,0.57143,0.75361,16
India to NT,India,NT,Northern Territory,750,0.60714,0.78543,17
India to NT,India,NT,Northern Territory,750,0.64286,0.81624,18
India to NT,India,NT,Northern Territory,750,0.67857,0.84572,19
India to NT,India,NT,Northern Territory,750,0.71429,0.87351,20
India to NT,India,NT,Northern Territory,750,0.75,0.89929,21
India to NT,India,NT,Northern Territory,750,0.78571,0.92273,22
India to NT,India,NT,Northern Territory,750,0.82143,0.94347,23
India to NT,India,NT,Northern Territory,750,0.85714,0.9612,24
India to NT,India,NT,Northern Territory,750,0.89286,0.97558,25
India to NT,India,NT,Northern Territory,750,0.92857,0.98626,26
India to NT,India,NT,Northern Territory,750,0.96429,0.99291,27
India to NT,India,NT,Northern Territory,750,1.0,0.99521,28
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.0,0.42643,0
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.03571,0.42544,1
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.07143,0.42254,2
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.10714,0.4179,3
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.14286,0.41165,4
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.17857,0.40395,5
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.21429,0.39493,6
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.25,0.38475,7
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.28571,0.37354,8
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.32143,0.36146,9
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.35714,0.34865,10
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.39286,0.33526,11
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.42857,0.32143,12
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.46429,0.30731,13
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.5,0.29304,14
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.53571,0.27877,15
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.57143,0.26465,16
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.60714,0.25082,17
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.64286,0.23743,18
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.67857,0.22462,19
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.71429,0.21254,20
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.75,0.20133,21
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.78571,0.19115,22
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.82143,0.18213,23
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.85714,0.17442,24
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.89286,0.16818,25
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.92857,0.16353,26
Nepal to NSW,Nepal,NSW,New South Wales,32898,0.96429,0.16064,27
Nepal to NSW,Nepal,NSW,New South Wales,32898,1.0,0.15965,28
Nepal to VIC,Nepal,VIC,Victoria,8044,0.0,0.45937,0
Nepal to VIC,Nepal,VIC,Victoria,8044,0.03571,0.45948,1
Nepal to VIC,Nepal,VIC,Victoria,8044,0.07143,0.45979,2
Nepal to VIC,Nepal,VIC,Victoria,8044,0.10714,0.4603,3
Nepal to VIC,Nepal,VIC,Victoria,8044,0.14286,0.46098,4
Nepal to VIC,Nepal,VIC,Victoria,8044,0.17857,0.46182,5
Nepal to VIC,Nepal,VIC,Victoria,8044,0.21429,0.46281,6
Nepal to VIC,Nepal,VIC,Victoria,8044,0.25,0.46392,7
Nepal to VIC,Nepal,VIC,Victoria,8044,0.28571,0.46514,8
Nepal to VIC,Nepal,VIC,Victoria,8044,0.32143,0.46646,9
Nepal to VIC,Nepal,VIC,Victoria,8044,0.35714,0.46786,10
Nepal to VIC,Nepal,VIC,Victoria,8044,0.39286,0.46932,11
Nepal to VIC,Nepal,VIC,Victoria,8044,0.42857,0.47083,12
Nepal to VIC,Nepal,VIC,Victoria,8044,0.46429,0.47237,13
Nepal to VIC,Nepal,VIC,Victoria,8044,0.5,0.47393,14
Nepal to VIC,Nepal,VIC,Victoria,8044,0.53571,0.47549,15
Nepal to VIC,Nepal,VIC,Victoria,8044,0.57143,0.47703,16
Nepal to VIC,Nepal,VIC,Victoria,8044,0.60714,0.47854,17
Nepal to VIC,Nepal,VIC,Victoria,8044,0.64286,0.48,18
Nepal to VIC,Nepal,VIC,Victoria,8044,0.67857,0.4814,19
Nepal to VIC,Nepal,VIC,Victoria,8044,0.71429,0.48272,20
Nepal to VIC,Nepal,VIC,Victoria,8044,0.75,0.48395,21
Nepal to VIC,Nepal,VIC,Victoria,8044,0.78571,0.48506,22
Nepal to VIC,Nepal,VIC,Victoria,8044,0.82143,0.48604,23
Nepal to VIC,Nepal,VIC,Victoria,8044,0.85714,0.48688,24
Nepal to VIC,Nepal,VIC,Victoria,8044,0.89286,0.48757,25
Nepal to VIC,Nepal,VIC,Victoria,8044,0.92857,0.48807,26
Nepal to VIC,Nepal,VIC,Victoria,8044,0.96429,0.48839,27
Nepal to VIC,Nepal,VIC,Victoria,8044,1.0,0.4885,28
Nepal to QLD,Nepal,QLD,Queensland,3536,0.0,0.46868,0
Nepal to QLD,Nepal,QLD,Queensland,3536,0.03571,0.46948,1
Nepal to QLD,Nepal,QLD,Queensland,3536,0.07143,0.4718,2
Nepal to QLD,Nepal,QLD,Queensland,3536,0.10714,0.47553,3
Nepal to QLD,Nepal,QLD,Queensland,3536,0.14286,0.48054,4
Nepal to QLD,Nepal,QLD,Queensland,3536,0.17857,0.48673,5
Nepal to QLD,Nepal,QLD,Queensland,3536,0.21429,0.49396,6
Nepal to QLD,Nepal,QLD,Queensland,3536,0.25,0.50213,7
Nepal to QLD,Nepal,QLD,Queensland,3536,0.28571,0.51113,8
Nepal to QLD,Nepal,QLD,Queensland,3536,0.32143,0.52082,9
Nepal to QLD,Nepal,QLD,Queensland,3536,0.35714,0.5311,10
Nepal to QLD,Nepal,QLD,Queensland,3536,0.39286,0.54185,11
Nepal to QLD,Nepal,QLD,Queensland,3536,0.42857,0.55294,12
Nepal to QLD,Nepal,QLD,Queensland,3536,0.46429,0.56428,13
Nepal to QLD,Nepal,QLD,Queensland,3536,0.5,0.57573,14
Nepal to QLD,Nepal,QLD,Queensland,3536,0.53571,0.58718,15
Nepal to QLD,Nepal,QLD,Queensland,3536,0.57143,0.59851,16
Nepal to QLD,Nepal,QLD,Queensland,3536,0.60714,0.60961,17
Nepal to QLD,Nepal,QLD,Queensland,3536,0.64286,0.62035,18
Nepal to QLD,Nepal,QLD,Queensland,3536,0.67857,0.63063,19
Nepal to QLD,Nepal,QLD,Queensland,3536,0.71429,0.64033,20
Nepal to QLD,Nepal,QLD,Queensland,3536,0.75,0.64932,21
Nepal to QLD,Nepal,QLD,Queensland,3536,0.78571,0.65749,22
Nepal to QLD,Nepal,QLD,Queensland,3536,0.82143,0.66473,23
Nepal to QLD,Nepal,QLD,Queensland,3536,0.85714,0.67091,24
Nepal to QLD,Nepal,QLD,Queensland,3536,0.89286,0.67592,25
Nepal to QLD,Nepal,QLD,Queensland,3536,0.92857,0.67965,26
Nepal to QLD,Nepal,QLD,Queensland,3536,0.96429,0.68197,27
Nepal to QLD,Nepal,QLD,Queensland,3536,1.0,0.68277,28
Nepal to WA,Nepal,WA,Western Australia,2886,0.0,0.47385,0
Nepal to WA,Nepal,WA,Western Australia,2886,0.03571,0.47506,1
Nepal to WA,Nepal,WA,Western Australia,2886,0.07143,0.47858,2
Nepal to WA,Nepal,WA,Western Australia,2886,0.10714,0.48423,3
Nepal to WA,Nepal,WA,Western Australia,2886,0.14286,0.49183,4
Nepal to WA,Nepal,WA,Western Australia,2886,0.17857,0.5012,5
Nepal to WA,Nepal,WA,Western Australia,2886,0.21429,0.51217,6
Nepal to WA,Nepal,WA,Western Australia,2886,0.25,0.52455,7
Nepal to WA,Nepal,WA,Western Australia,2886,0.28571,0.53818,8
Nepal to WA,Nepal,WA,Western Australia,2886,0.32143,0.55288,9
Nepal to WA,Nepal,WA,Western Australia,2886,0.35714,0.56846,10
Nepal to WA,Nepal,WA,Western Australia,2886,0.39286,0.58475,11
Nepal to WA,Nepal,WA,Western Australia,2886,0.42857,0.60157,12
Nepal to WA,Nepal,WA,Western Australia,2886,0.46429,0.61875,13
Nepal to WA,Nepal,WA,Western Australia,2886,0.5,0.6361,14
Nepal to WA,Nepal,WA,Western Australia,2886,0.53571,0.65346,15
Nepal to WA,Nepal,WA,Western Australia,2886,0.57143,0.67063,16
Nepal to WA,Nepal,WA,Western Australia,2886,0.60714,0.68746,17
Nepal to WA,Nepal,WA,Western Australia,2886,0.64286,0.70375,18
Nepal to WA,Nepal,WA,Western Australia,2886,0.67857,0.71933,19
Nepal to WA,Nepal,WA,Western Australia,2886,0.71429,0.73402,20
Nepal to WA,Nepal,WA,Western Australia,2886,0.75,0.74765,21
Nepal to WA,Nepal,WA,Western Australia,2886,0.78571,0.76004,22
Nepal to WA,Nepal,WA,Western Australia,2886,0.82143,0.77101,23
Nepal to WA,Nepal,WA,Western Australia,2886,0.85714,0.78038,24
Nepal to WA,Nepal,WA,Western Australia,2886,0.89286,0.78798,25
Nepal to WA,Nepal,WA,Western Australia,2886,0.92857,0.79362,26
Nepal to WA,Nepal,WA,Western Australia,2886,0.96429,0.79714,27
Nepal to WA,Nepal,WA,Western Australia,2886,1.0,0.79835,28
Nepal to SA,Nepal,SA,South Australia,2496,0.0,0.47818,0
Nepal to SA,Nepal,SA,South Australia,2496,0.03571,0.47972,1
Nepal to SA,Nepal,SA,South Australia,2496,0.07143,0.48419,2
Nepal to SA,Nepal,SA,South Australia,2496,0.10714,0.49136,3
Nepal to SA,Nepal,SA,South Australia,2496,0.14286,0.501,4
Nepal to SA,Nepal,SA,South Australia,2496,0.17857,0.5129,5
Nepal to SA,Nepal,SA,South Australia,2496,0.21429,0.52683,6
Nepal to SA,Nepal,SA,South Australia,2496,0.25,0.54256,7
Nepal to SA,Nepal,SA,South Australia,2496,0.28571,0.55987,8
Nepal to SA,Nepal,SA,South Australia,2496,0.32143,0.57852,9
Nepal to SA,Nepal,SA,South Australia,2496,0.35714,0.59831,10
Nepal to SA,Nepal,SA,South Australia,2496,0.39286,0.61899,11
Nepal to SA,Nepal,SA,South Australia,2496,0.42857,0.64035,12
Nepal to SA,Nepal,SA,South Australia,2496,0.46429,0.66216,13
Nepal to SA,Nepal,SA,South Australia,2496,0.5,0.6842,14
Nepal to SA,Nepal,SA,South Australia,2496,0.53571,0.70624,15
Nepal to SA,Nepal,SA,South Australia,2496,0.57143,0.72805,16
Nepal to SA,Nepal,SA,South Australia,2496,0.60714,0.74941,17
Nepal to SA,Nepal,SA,South Australia,2496,0.64286,0.77009,18
Nepal to SA,Nepal,SA,South Australia,2496,0.67857,0.78988,19
Nepal to SA,Nepal,SA,South Australia,2496,0.71429,0.80853,20
Nepal to SA,Nepal,SA,South Australia,2496,0.75,0.82584,21
Nepal to SA,Nepal,SA,South Australia,2496,0.78571,0.84157,22
Nepal to SA,Nepal,SA,South Australia,2496,0.82143,0.8555,23
Nepal to SA,Nepal,SA,South Australia,2496,0.85714,0.8674,24
Nepal to SA,Nepal,SA,South Australia,2496,0.89286,0.87704,25
Nepal to SA,Nepal,SA,South Australia,2496,0.92857,0.88421,26
Nepal to SA,Nepal,SA,South Australia,2496,0.96429,0.88868,27
Nepal to SA,Nepal,SA,South Australia,2496,1.0,0.89022,28
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.0,0.48116,0
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.03571,0.48289,1
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.07143,0.48791,2
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.10714,0.49597,3
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.14286,0.50681,4
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.17857,0.52018,5
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.21429,0.53583,6
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.25,0.5535,7
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.28571,0.57294,8
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.32143,0.5939,9
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.35714,0.61613,10
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.39286,0.63937,11
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.42857,0.66337,12
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.46429,0.68788,13
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.5,0.71264,14
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.53571,0.73739,15
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.57143,0.7619,16
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.60714,0.7859,17
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.64286,0.80914,18
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.67857,0.83137,19
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.71429,0.85233,20
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.75,0.87177,21
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.78571,0.88944,22
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.82143,0.90509,23
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.85714,0.91846,24
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.89286,0.9293,25
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.92857,0.93736,26
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,0.96429,0.94238,27
Nepal to ACT,Nepal,ACT,Australian Capital Territory,1214,1.0,0.94411,28
Nepal to TAS,Nepal,TAS,Tasmania,877,0.0,0.48285,0
Nepal to TAS,Nepal,TAS,Tasmania,877,0.03571,0.48467,1
Nepal to TAS,Nepal,TAS,Tasmania,877,0.07143,0.48997,2
Nepal to TAS,Nepal,TAS,Tasmania,877,0.10714,0.49847,3
Nepal to TAS,Nepal,TAS,Tasmania,877,0.14286,0.50991,4
Nepal to TAS,Nepal,TAS,Tasmania,877,0.17857,0.52402,5
Nepal to TAS,Nepal,TAS,Tasmania,877,0.21429,0.54054,6
Nepal to TAS,Nepal,TAS,Tasmania,877,0.25,0.55919,7
Nepal to TAS,Nepal,TAS,Tasmania,877,0.28571,0.57971,8
Nepal to TAS,Nepal,TAS,Tasmania,877,0.32143,0.60183,9
Nepal to TAS,Nepal,TAS,Tasmania,877,0.35714,0.62529,10
Nepal to TAS,Nepal,TAS,Tasmania,877,0.39286,0.64982,11
Nepal to TAS,Nepal,TAS,Tasmania,877,0.42857,0.67515,12
Nepal to TAS,Nepal,TAS,Tasmania,877,0.46429,0.70101,13
Nepal to TAS,Nepal,TAS,Tasmania,877,0.5,0.72714,14
Nepal to TAS,Nepal,TAS,Tasmania,877,0.53571,0.75327,15
Nepal to TAS,Nepal,TAS,Tasmania,877,0.57143,0.77913,16
Nepal to TAS,Nepal,TAS,Tasmania,877,0.60714,0.80446,17
Nepal to TAS,Nepal,TAS,Tasmania,877,0.64286,0.82899,18
Nepal to TAS,Nepal,TAS,Tasmania,877,0.67857,0.85245,19
Nepal to TAS,Nepal,TAS,Tasmania,877,0.71429,0.87457,20
Nepal to TAS,Nepal,TAS,Tasmania,877,0.75,0.89509,21
Nepal to TAS,Nepal,TAS,Tasmania,877,0.78571,0.91374,22
Nepal to TAS,Nepal,TAS,Tasmania,877,0.82143,0.93026,23
Nepal to TAS,Nepal,TAS,Tasmania,877,0.85714,0.94437,24
Nepal to TAS,Nepal,TAS,Tasmania,877,0.89286,0.95581,25
Nepal to TAS,Nepal,TAS,Tasmania,877,0.92857,0.96431,26
Nepal to TAS,Nepal,TAS,Tasmania,877,0.96429,0.96961,27
Nepal to TAS,Nepal,TAS,Tasmania,877,1.0,0.97143,28
Nepal to NT,Nepal,NT,Northern Territory,1073,0.0,0.48441,0
Nepal to NT,Nepal,NT,Northern Territory,1073,0.03571,0.48633,1
Nepal to NT,Nepal,NT,Northern Territory,1073,0.07143,0.49188,2
Nepal to NT,Nepal,NT,Northern Territory,1073,0.10714,0.50079,3
Nepal to NT,Nepal,NT,Northern Territory,1073,0.14286,0.51279,4
Nepal to NT,Nepal,NT,Northern Territory,1073,0.17857,0.52758,5
Nepal to NT,Nepal,NT,Northern Territory,1073,0.21429,0.54489,6
Nepal to NT,Nepal,NT,Northern Territory,1073,0.25,0.56445,7
Nepal to NT,Nepal,NT,Northern Territory,1073,0.28571,0.58596,8
Nepal to NT,Nepal,NT,Northern Territory,1073,0.32143,0.60915,9
Nepal to NT,Nepal,NT,Northern Territory,1073,0.35714,0.63374,10
Nepal to NT,Nepal,NT,Northern Territory,1073,0.39286,0.65946,11
Nepal to NT,Nepal,NT,Northern Territory,1073,0.42857,0.68601,12
Nepal to NT,Nepal,NT,Northern Territory,1073,0.46429,0.71312,13
Nepal to NT,Nepal,NT,Northern Territory,1073,0.5,0.74051,14
Nepal to NT,Nepal,NT,Northern Territory,1073,0.53571,0.76791,15
Nepal to NT,Nepal,NT,Northern Territory,1073,0.57143,0.79502,16
Nepal to NT,Nepal,NT,Northern Territory,1073,0.60714,0.82157,17
Nepal to NT,Nepal,NT,Northern Territory,1073,0.64286,0.84728,18
Nepal to NT,Nepal,NT,Northern Territory,1073,0.67857,0.87188,19
Nepal to NT,Nepal,NT,Northern Territory,1073,0.71429,0.89507,20
Nepal to NT,Nepal,NT,Northern Territory,1073,0.75,0.91658,21
Nepal to NT,Nepal,NT,Northern Territory,1073,0.78571,0.93614,22
Nepal to NT,Nepal,NT,Northern Territory,1073,0.82143,0.95345,23
Nepal to NT,Nepal,NT,Northern Territory,1073,0.85714,0.96824,24
Nepal to NT,Nepal,NT,Northern Territory,1073,0.89286,0.98023,25
Nepal to NT,Nepal,NT,Northern Territory,1073,0.92857,0.98915,26
Nepal to NT,Nepal,NT,Northern Territory,1073,0.96429,0.9947,27
Nepal to NT,Nepal,NT,Northern Territory,1073,1.0,0.99661,28
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.0,0.51034,0
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.03571,0.50915,1
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.07143,0.5057,2
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.10714,0.50015,3
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.14286,0.4927,4
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.17857,0.4835,5
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.21429,0.47273,6
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.25,0.46057,7
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.28571,0.4472,8
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.32143,0.43278,9
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.35714,0.41748,10
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.39286,0.40149,11
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.42857,0.38498,12
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.46429,0.36812,13
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.5,0.35109,14
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.53571,0.33406,15
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.57143,0.3172,16
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.60714,0.30069,17
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.64286,0.2847,18
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.67857,0.26941,19
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.71429,0.25499,20
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.75,0.24161,21
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.78571,0.22945,22
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.82143,0.21869,23
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.85714,0.20949,24
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.89286,0.20203,25
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.92857,0.19649,26
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,0.96429,0.19303,27
Vietnam to NSW,Vietnam,NSW,New South Wales,8777,1.0,0.19184,28
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.0,0.52548,0
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.03571,0.5254,1
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.07143,0.52515,2
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.10714,0.52475,3
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.14286,0.52421,4
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.17857,0.52354,5
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.21429,0.52277,6
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.25,0.52189,7
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.28571,0.52092,8
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.32143,0.51988,9
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.35714,0.51877,10
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.39286,0.51762,11
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.42857,0.51643,12
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.46429,0.51521,13
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.5,0.51398,14
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.53571,0.51275,15
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.57143,0.51153,16
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.60714,0.51034,17
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.64286,0.50918,18
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.67857,0.50808,19
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.71429,0.50704,20
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.75,0.50607,21
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.78571,0.50519,22
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.82143,0.50441,23
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.85714,0.50375,24
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.89286,0.50321,25
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.92857,0.50281,26
Vietnam to VIC,Vietnam,VIC,Victoria,10048,0.96429,0.50256,27
Vietnam to VIC,Vietnam,VIC,Victoria,10048,1.0,0.50248,28
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.0,0.53516,0
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.03571,0.53572,1
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.07143,0.53737,2
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.10714,0.54001,3
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.14286,0.54357,4
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.17857,0.54796,5
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.21429,0.55309,6
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.25,0.55889,7
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.28571,0.56527,8
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.32143,0.57214,9
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.35714,0.57943,10
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.39286,0.58706,11
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.42857,0.59493,12
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.46429,0.60297,13
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.5,0.61109,14
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.53571,0.61922,15
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.57143,0.62725,16
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.60714,0.63513,17
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.64286,0.64275,18
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.67857,0.65004,19
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.71429,0.65692,20
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.75,0.6633,21
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.78571,0.6691,22
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.82143,0.67423,23
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.85714,0.67862,24
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.89286,0.68217,25
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.92857,0.68482,26
Vietnam to QLD,Vietnam,QLD,Queensland,1978,0.96429,0.68646,27
Vietnam to QLD,Vietnam,QLD,Queensland,1978,1.0,0.68703,28
Vietnam to WA,Vietnam,WA,Western Australia,1540,0.0,0.53799,0
Vietnam to WA,Vietnam,WA,Western Australia,1540,0.03571,0.53897,1
Vietnam to WA,Vietnam,WA,Western Australia,1540,0.07143,0.54183,2
Vietnam to WA,Vietnam,WA,Western Australia,1540,0.10714,0.54642,3
Vietnam to WA,Vietnam,WA,Western Australia,1540,0.14286,0.5526,4
