flow_id,source,target,target_name,enrolments,t,x,y_top,y_bottom
Other countries to NSW,Other countries,NSW,New South Wales,82972,36,0.935769,0.221808,0.35011
Other countries to NSW,Other countries,NSW,New South Wales,82972,37,0.962179,0.218111,0.346365
Other countries to NSW,Other countries,NSW,New South Wales,82972,38,0.98859,0.215834,0.344057
Other countries to NSW,Other countries,NSW,New South Wales,82972,39,1.015,0.215057,0.34327
Other countries to VIC,Other countries,VIC,Victoria,67220,0,-0.015,0.749403,0.857554
Other countries to VIC,Other countries,VIC,Victoria,67220,1,0.01141,0.748955,0.857098
Other countries to VIC,Other countries,VIC,Victoria,67220,2,0.037821,0.747643,0.855761
Other countries to VIC,Other countries,VIC,Victoria,67220,3,0.064231,0.745512,0.853591
Other countries to VIC,Other countries,VIC,Victoria,67220,4,0.090641,0.742611,0.850636
Other countries to VIC,Other countries,VIC,Victoria,67220,5,0.117051,0.738985,0.846943
Other countries to VIC,Other countries,VIC,Victoria,67220,6,0.143462,0.734681,0.84256
Other countries to VIC,Other countries,VIC,Victoria,67220,7,0.169872,0.729747,0.837534
Other countries to VIC,Other countries,VIC,Victoria,67220,8,0.196282,0.724228,0.831913
Other countries to VIC,Other countries,VIC,Victoria,67220,9,0.222692,0.718172,0.825745
Other countries to VIC,Other countries,VIC,Victoria,67220,10,0.249103,0.711625,0.819077
Other countries to VIC,Other countries,VIC,Victoria,67220,11,0.275513,0.704635,0.811956
Other countries to VIC,Other countries,VIC,Victoria,67220,12,0.301923,0.697247,0.804431
Other countries to VIC,Other countries,VIC,Victoria,67220,13,0.328333,0.689508,0.79655
Other countries to VIC,Other countries,VIC,Victoria,67220,14,0.354744,0.681466,0.788358
Other countries to VIC,Other countries,VIC,Victoria,67220,15,0.381154,0.673166,0.779905
Other countries to VIC,Other countries,VIC,Victoria,67220,16,0.407564,0.664657,0.771238
Other countries to VIC,Other countries,VIC,Victoria,67220,17,0.433974,0.655983,0.762404
Other countries to VIC,Other countries,VIC,Victoria,67220,18,0.460385,0.647193,0.753451
Other countries to VIC,Other countries,VIC,Victoria,67220,19,0.486795,0.638333,0.744427
Other countries to VIC,Other countries,VIC,Victoria,67220,20,0.513205,0.629449,0.735379
Other countries to VIC,Other countries,VIC,Victoria,67220,21,0.539615,0.620589,0.726354
Other countries to VIC,Other countries,VIC,Victoria,67220,22,0.566026,0.611799,0.717402
Other countries to VIC,Other countries,VIC,Victoria,67220,23,0.592436,0.603126,0.708568
Other countries to VIC,Other countries,VIC,Victoria,67220,24,0.618846,0.594616,0.6999
Other countries to VIC,Other countries,VIC,Victoria,67220,25,0.645256,0.586317,0.691447
Other countries to VIC,Other countries,VIC,Victoria,67220,26,0.671667,0.578275,0.683256
Other countries to VIC,Other countries,VIC,Victoria,67220,27,0.698077,0.570536,0.675374
Other countries to VIC,Other countries,VIC,Victoria,67220,28,0.724487,0.563148,0.667849
Other countries to VIC,Other countries,VIC,Victoria,67220,29,0.750897,0.556157,0.660729
Other countries to VIC,Other countries,VIC,Victoria,67220,30,0.777308,0.54961,0.654061
Other countries to VIC,Other countries,VIC,Victoria,67220,31,0.803718,0.543554,0.647893
Other countries to VIC,Other countries,VIC,Victoria,67220,32,0.830128,0.538036,0.642272
Other countries to VIC,Other countries,VIC,Victoria,67220,33,0.856538,0.533101,0.637246
Other countries to VIC,Other countries,VIC,Victoria,67220,34,0.882949,0.528798,0.632863
Other countries to VIC,Other countries,VIC,Victoria,67220,35,0.909359,0.525172,0.62917
Other countries to VIC,Other countries,VIC,Victoria,67220,36,0.935769,0.52227,0.626215
Other countries to VIC,Other countries,VIC,Victoria,67220,37,0.962179,0.52014,0.624045
Other countries to VIC,Other countries,VIC,Victoria,67220,38,0.98859,0.518827,0.622708
Other countries to VIC,Other countries,VIC,Victoria,67220,39,1.015,0.51838,0.622252
Other countries to QLD,Other countries,QLD,Queensland,44068,0,-0.015,0.857554,0.928455
Other countries to QLD,Other countries,QLD,Queensland,44068,1,0.01141,0.85723,0.928126
Other countries to QLD,Other countries,QLD,Queensland,44068,2,0.037821,0.856281,0.927161
Other countries to QLD,Other countries,QLD,Queensland,44068,3,0.064231,0.854741,0.925595
Other countries to QLD,Other countries,QLD,Queensland,44068,4,0.090641,0.852643,0.923461
Other countries to QLD,Other countries,QLD,Queensland,44068,5,0.117051,0.850021,0.920796
Other countries to QLD,Other countries,QLD,Queensland,44068,6,0.143462,0.846909,0.917632
Other countries to QLD,Other countries,QLD,Queensland,44068,7,0.169872,0.843341,0.914004
Other countries to QLD,Other countries,QLD,Queensland,44068,8,0.196282,0.839351,0.909947
Other countries to QLD,Other countries,QLD,Queensland,44068,9,0.222692,0.834972,0.905494
Other countries to QLD,Other countries,QLD,Queensland,44068,10,0.249103,0.830238,0.900681
Other countries to QLD,Other countries,QLD,Queensland,44068,11,0.275513,0.825183,0.895541
Other countries to QLD,Other countries,QLD,Queensland,44068,12,0.301923,0.819841,0.89011
Other countries to QLD,Other countries,QLD,Queensland,44068,13,0.328333,0.814246,0.88442
Other countries to QLD,Other countries,QLD,Queensland,44068,14,0.354744,0.808431,0.878507
Other countries to QLD,Other countries,QLD,Queensland,44068,15,0.381154,0.80243,0.872406
Other countries to QLD,Other countries,QLD,Queensland,44068,16,0.407564,0.796277,0.866149
Other countries to QLD,Other countries,QLD,Queensland,44068,17,0.433974,0.790006,0.859773
Other countries to QLD,Other countries,QLD,Queensland,44068,18,0.460385,0.78365,0.85331
Other countries to QLD,Other countries,QLD,Queensland,44068,19,0.486795,0.777243,0.846796
Other countries to QLD,Other countries,QLD,Queensland,44068,20,0.513205,0.77082,0.840265
Other countries to QLD,Other countries,QLD,Queensland,44068,21,0.539615,0.764414,0.833751
Other countries to QLD,Other countries,QLD,Queensland,44068,22,0.566026,0.758058,0.827289
Other countries to QLD,Other countries,QLD,Queensland,44068,23,0.592436,0.751787,0.820912
Other countries to QLD,Other countries,QLD,Queensland,44068,24,0.618846,0.745634,0.814656
Other countries to QLD,Other countries,QLD,Queensland,44068,25,0.645256,0.739633,0.808554
Other countries to QLD,Other countries,QLD,Queensland,44068,26,0.671667,0.733818,0.802641
Other countries to QLD,Other countries,QLD,Queensland,44068,27,0.698077,0.728222,0.796952
Other countries to QLD,Other countries,QLD,Queensland,44068,28,0.724487,0.72288,0.79152
Other countries to QLD,Other countries,QLD,Queensland,44068,29,0.750897,0.717825,0.78638
Other countries to QLD,Other countries,QLD,Queensland,44068,30,0.777308,0.713092,0.781567
Other countries to QLD,Other countries,QLD,Queensland,44068,31,0.803718,0.708713,0.777115
Other countries to QLD,Other countries,QLD,Queensland,44068,32,0.830128,0.704722,0.773057
Other countries to QLD,Other countries,QLD,Queensland,44068,33,0.856538,0.701154,0.76943
Other countries to QLD,Other countries,QLD,Queensland,44068,34,0.882949,0.698043,0.766266
Other countries to QLD,Other countries,QLD,Queensland,44068,35,0.909359,0.695421,0.7636
Other countries to QLD,Other countries,QLD,Queensland,44068,36,0.935769,0.693323,0.761467
Other countries to QLD,Other countries,QLD,Queensland,44068,37,0.962179,0.691783,0.759901
Other countries to QLD,Other countries,QLD,Queensland,44068,38,0.98859,0.690834,0.758936
Other countries to QLD,Other countries,QLD,Queensland,44068,39,1.015,0.69051,0.758606
Other countries to WA,Other countries,WA,Western Australia,26569,0,-0.015,0.928455,0.971202
Other countries to WA,Other countries,WA,Western Australia,26569,1,0.01141,0.92822,0.970963
Other countries to WA,Other countries,WA,Western Australia,26569,2,0.037821,0.92753,0.970264
Other countries to WA,Other countries,WA,Western Australia,26569,3,0.064231,0.92641,0.969128
Other countries to WA,Other countries,WA,Western Australia,26569,4,0.090641,0.924885,0.967582
Other countries to WA,Other countries,WA,Western Australia,26569,5,0.117051,0.922979,0.965649
Other countries to WA,Other countries,WA,Western Australia,26569,6,0.143462,0.920716,0.963356
Other countries to WA,Other countries,WA,Western Australia,26569,7,0.169872,0.918123,0.960726
Other countries to WA,Other countries,WA,Western Australia,26569,8,0.196282,0.915222,0.957784
Other countries to WA,Other countries,WA,Western Australia,26569,9,0.222692,0.912038,0.954557
Other countries to WA,Other countries,WA,Western Australia,26569,10,0.249103,0.908597,0.951067
Other countries to WA,Other countries,WA,Western Australia,26569,11,0.275513,0.904922,0.947341
Other countries to WA,Other countries,WA,Western Australia,26569,12,0.301923,0.901038,0.943404
Other countries to WA,Other countries,WA,Western Australia,26569,13,0.328333,0.89697,0.939279
Other countries to WA,Other countries,WA,Western Australia,26569,14,0.354744,0.892743,0.934993
Other countries to WA,Other countries,WA,Western Australia,26569,15,0.381154,0.88838,0.930569
Other countries to WA,Other countries,WA,Western Australia,26569,16,0.407564,0.883907,0.926034
Other countries to WA,Other countries,WA,Western Australia,26569,17,0.433974,0.879348,0.921411
Other countries to WA,Other countries,WA,Western Australia,26569,18,0.460385,0.874727,0.916726
Other countries to WA,Other countries,WA,Western Australia,26569,19,0.486795,0.870069,0.912003
Other countries to WA,Other countries,WA,Western Australia,26569,20,0.513205,0.8654,0.907269
Other countries to WA,Other countries,WA,Western Australia,26569,21,0.539615,0.860742,0.902546
Other countries to WA,Other countries,WA,Western Australia,26569,22,0.566026,0.856121,0.897861
Other countries to WA,Other countries,WA,Western Australia,26569,23,0.592436,0.851562,0.893239
Other countries to WA,Other countries,WA,Western Australia,26569,24,0.618846,0.847089,0.888703
Other countries to WA,Other countries,WA,Western Australia,26569,25,0.645256,0.842726,0.88428
Other countries to WA,Other countries,WA,Western Australia,26569,26,0.671667,0.838499,0.879993
Other countries to WA,Other countries,WA,Western Australia,26569,27,0.698077,0.834431,0.875869
Other countries to WA,Other countries,WA,Western Australia,26569,28,0.724487,0.830547,0.871931
Other countries to WA,Other countries,WA,Western Australia,26569,29,0.750897,0.826872,0.868205
Other countries to WA,Other countries,WA,Western Australia,26569,30,0.777308,0.823431,0.864715
Other countries to WA,Other countries,WA,Western Australia,26569,31,0.803718,0.820247,0.861488
Other countries to WA,Other countries,WA,Western Australia,26569,32,0.830128,0.817346,0.858546
Other countries to WA,Other countries,WA,Western Australia,26569,33,0.856538,0.814753,0.855916
Other countries to WA,Other countries,WA,Western Australia,26569,34,0.882949,0.81249,0.853623
Other countries to WA,Other countries,WA,Western Australia,26569,35,0.909359,0.810584,0.85169
Other countries to WA,Other countries,WA,Western Australia,26569,36,0.935769,0.809059,0.850144
Other countries to WA,Other countries,WA,Western Australia,26569,37,0.962179,0.807939,0.849008
Other countries to WA,Other countries,WA,Western Australia,26569,38,0.98859,0.807249,0.848309
Other countries to WA,Other countries,WA,Western Australia,26569,39,1.015,0.807014,0.84807
Other countries to SA,Other countries,SA,South Australia,11524,0,-0.015,0.971202,0.989743
Other countries to SA,Other countries,SA,South Australia,11524,1,0.01141,0.97106,0.989599
Other countries to SA,Other countries,SA,South Australia,11524,2,0.037821,0.970643,0.989178
Other countries to SA,Other countries,SA,South Australia,11524,3,0.064231,0.969966,0.988495
Other countries to SA,Other countries,SA,South Australia,11524,4,0.090641,0.969044,0.987563
Other countries to SA,Other countries,SA,South Australia,11524,5,0.117051,0.967892,0.9864
Other countries to SA,Other countries,SA,South Australia,11524,6,0.143462,0.966524,0.985019
Other countries to SA,Other countries,SA,South Australia,11524,7,0.169872,0.964956,0.983435
Other countries to SA,Other countries,SA,South Australia,11524,8,0.196282,0.963203,0.981664
Other countries to SA,Other countries,SA,South Australia,11524,9,0.222692,0.961279,0.97972
Other countries to SA,Other countries,SA,South Australia,11524,10,0.249103,0.959198,0.977619
Other countries to SA,Other countries,SA,South Australia,11524,11,0.275513,0.956977,0.975376
Other countries to SA,Other countries,SA,South Australia,11524,12,0.301923,0.954629,0.973005
Other countries to SA,Other countries,SA,South Australia,11524,13,0.328333,0.95217,0.970521
Other countries to SA,Other countries,SA,South Australia,11524,14,0.354744,0.949615,0.96794
Other countries to SA,Other countries,SA,South Australia,11524,15,0.381154,0.946978,0.965277
Other countries to SA,Other countries,SA,South Australia,11524,16,0.407564,0.944274,0.962546
Other countries to SA,Other countries,SA,South Australia,11524,17,0.433974,0.941518,0.959762
Other countries to SA,Other countries,SA,South Australia,11524,18,0.460385,0.938725,0.956941
Other countries to SA,Other countries,SA,South Australia,11524,19,0.486795,0.93591,0.954098
Other countries to SA,Other countries,SA,South Australia,11524,20,0.513205,0.933087,0.951247
Other countries to SA,Other countries,SA,South Australia,11524,21,0.539615,0.930271,0.948403
Other countries to SA,Other countries,SA,South Australia,11524,22,0.566026,0.927478,0.945583
Other countries to SA,Other countries,SA,South Australia,11524,23,0.592436,0.924722,0.942799
Other countries to SA,Other countries,SA,South Australia,11524,24,0.618846,0.922018,0.940068
Other countries to SA,Other countries,SA,South Australia,11524,25,0.645256,0.919381,0.937405
Other countries to SA,Other countries,SA,South Australia,11524,26,0.671667,0.916826,0.934824
Other countries to SA,Other countries,SA,South Australia,11524,27,0.698077,0.914367,0.93234
Other countries to SA,Other countries,SA,South Australia,11524,28,0.724487,0.912019,0.929969
Other countries to SA,Other countries,SA,South Australia,11524,29,0.750897,0.909798,0.927725
Other countries to SA,Other countries,SA,South Australia,11524,30,0.777308,0.907718,0.925624
Other countries to SA,Other countries,SA,South Australia,11524,31,0.803718,0.905793,0.923681
Other countries to SA,Other countries,SA,South Australia,11524,32,0.830128,0.90404,0.92191
Other countries to SA,Other countries,SA,South Australia,11524,33,0.856538,0.902472,0.920326
Other countries to SA,Other countries,SA,South Australia,11524,34,0.882949,0.901104,0.918945
Other countries to SA,Other countries,SA,South Australia,11524,35,0.909359,0.899952,0.917781
Other countries to SA,Other countries,SA,South Australia,11524,36,0.935769,0.89903,0.91685
Other countries to SA,Other countries,SA,South Australia,11524,37,0.962179,0.898353,0.916167
Other countries to SA,Other countries,SA,South Australia,11524,38,0.98859,0.897936,0.915745
Other countries to SA,Other countries,SA,South Australia,11524,39,1.015,0.897794,0.915602
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,0,-0.015,0.989743,0.995006
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,1,0.01141,0.989658,0.994921
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,2,0.037821,0.989409,0.994671
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,3,0.064231,0.989005,0.994265
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,4,0.090641,0.988455,0.993712
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,5,0.117051,0.987768,0.993021
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,6,0.143462,0.986952,0.992201
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,7,0.169872,0.986016,0.991261
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,8,0.196282,0.98497,0.99021
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,9,0.222692,0.983822,0.989056
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,10,0.249103,0.98258,0.987809
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,11,0.275513,0.981255,0.986477
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,12,0.301923,0.979854,0.98507
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,13,0.328333,0.978387,0.983595
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,14,0.354744,0.976862,0.982063
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,15,0.381154,0.975288,0.980482
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,16,0.407564,0.973675,0.978861
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,17,0.433974,0.97203,0.977209
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,18,0.460385,0.970363,0.975534
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,19,0.486795,0.968683,0.973846
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,20,0.513205,0.966999,0.972154
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,21,0.539615,0.965319,0.970466
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,22,0.566026,0.963652,0.968791
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,23,0.592436,0.962008,0.967139
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,24,0.618846,0.960394,0.965517
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,25,0.645256,0.958821,0.963936
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,26,0.671667,0.957296,0.962404
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,27,0.698077,0.955828,0.96093
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,28,0.724487,0.954428,0.959522
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,29,0.750897,0.953102,0.958191
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,30,0.777308,0.951861,0.956943
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,31,0.803718,0.950712,0.95579
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,32,0.830128,0.949666,0.954738
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,33,0.856538,0.94873,0.953798
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,34,0.882949,0.947914,0.952978
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,35,0.909359,0.947227,0.952288
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,36,0.935769,0.946677,0.951735
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,37,0.962179,0.946273,0.951329
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,38,0.98859,0.946024,0.951079
Other countries to ACT,Other countries,ACT,Australian Capital Territory,3271,39,1.015,0.945939,0.950994
Other countries to TAS,Other countries,TAS,Tasmania,2119,0,-0.015,0.995006,0.998415
Other countries to TAS,Other countries,TAS,Tasmania,2119,1,0.01141,0.994963,0.998372
Other countries to TAS,Other countries,TAS,Tasmania,2119,2,0.037821,0.994839,0.998247
Other countries to TAS,Other countries,TAS,Tasmania,2119,3,0.064231,0.994636,0.998043
Other countries to TAS,Other countries,TAS,Tasmania,2119,4,0.090641,0.99436,0.997765
Other countries to TAS,Other countries,TAS,Tasmania,2119,5,0.117051,0.994015,0.997418
Other countries to TAS,Other countries,TAS,Tasmania,2119,6,0.143462,0.993606,0.997007
Other countries to TAS,Other countries,TAS,Tasmania,2119,7,0.169872,0.993137,0.996534
Other countries to TAS,Other countries,TAS,Tasmania,2119,8,0.196282,0.992612,0.996006
Other countries to TAS,Other countries,TAS,Tasmania,2119,9,0.222692,0.992036,0.995427
Other countries to TAS,Other countries,TAS,Tasmania,2119,10,0.249103,0.991413,0.994801
Other countries to TAS,Other countries,TAS,Tasmania,2119,11,0.275513,0.990749,0.994132
Other countries to TAS,Other countries,TAS,Tasmania,2119,12,0.301923,0.990046,0.993425
Other countries to TAS,Other countries,TAS,Tasmania,2119,13,0.328333,0.98931,0.992684
Other countries to TAS,Other countries,TAS,Tasmania,2119,14,0.354744,0.988545,0.991915
Other countries to TAS,Other countries,TAS,Tasmania,2119,15,0.381154,0.987756,0.991121
Other countries to TAS,Other countries,TAS,Tasmania,2119,16,0.407564,0.986947,0.990306
Other countries to TAS,Other countries,TAS,Tasmania,2119,17,0.433974,0.986122,0.989477
Other countries to TAS,Other countries,TAS,Tasmania,2119,18,0.460385,0.985286,0.988636
Other countries to TAS,Other countries,TAS,Tasmania,2119,19,0.486795,0.984443,0.987788
Other countries to TAS,Other countries,TAS,Tasmania,2119,20,0.513205,0.983599,0.986938
Other countries to TAS,Other countries,TAS,Tasmania,2119,21,0.539615,0.982756,0.98609
Other countries to TAS,Other countries,TAS,Tasmania,2119,22,0.566026,0.98192,0.985249
Other countries to TAS,Other countries,TAS,Tasmania,2119,23,0.592436,0.981095,0.984419
Other countries to TAS,Other countries,TAS,Tasmania,2119,24,0.618846,0.980286,0.983605
Other countries to TAS,Other countries,TAS,Tasmania,2119,25,0.645256,0.979497,0.982811
Other countries to TAS,Other countries,TAS,Tasmania,2119,26,0.671667,0.978732,0.982041
Other countries to TAS,Other countries,TAS,Tasmania,2119,27,0.698077,0.977996,0.981301
Other countries to TAS,Other countries,TAS,Tasmania,2119,28,0.724487,0.977293,0.980594
Other countries to TAS,Other countries,TAS,Tasmania,2119,29,0.750897,0.976629,0.979925
Other countries to TAS,Other countries,TAS,Tasmania,2119,30,0.777308,0.976006,0.979299
Other countries to TAS,Other countries,TAS,Tasmania,2119,31,0.803718,0.97543,0.978719
Other countries to TAS,Other countries,TAS,Tasmania,2119,32,0.830128,0.974905,0.978191
Other countries to TAS,Other countries,TAS,Tasmania,2119,33,0.856538,0.974436,0.977719
Other countries to TAS,Other countries,TAS,Tasmania,2119,34,0.882949,0.974027,0.977307
Other countries to TAS,Other countries,TAS,Tasmania,2119,35,0.909359,0.973682,0.97696
Other countries to TAS,Other countries,TAS,Tasmania,2119,36,0.935769,0.973406,0.976683
Other countries to TAS,Other countries,TAS,Tasmania,2119,37,0.962179,0.973203,0.976479
Other countries to TAS,Other countries,TAS,Tasmania,2119,38,0.98859,0.973079,0.976353
Other countries to TAS,Other countries,TAS,Tasmania,2119,39,1.015,0.973036,0.97631
Other countries to NT,Other countries,NT,Northern Territory,985,0,-0.015,0.998415,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,1,0.01141,0.998415,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,2,0.037821,0.998416,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,3,0.064231,0.998416,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,4,0.090641,0.998417,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,5,0.117051,0.998418,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,6,0.143462,0.998419,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,7,0.169872,0.998421,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,8,0.196282,0.998422,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,9,0.222692,0.998424,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,10,0.249103,0.998425,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,11,0.275513,0.998427,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,12,0.301923,0.998429,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,13,0.328333,0.998431,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,14,0.354744,0.998434,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,15,0.381154,0.998436,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,16,0.407564,0.998438,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,17,0.433974,0.998441,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,18,0.460385,0.998443,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,19,0.486795,0.998445,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,20,0.513205,0.998448,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,21,0.539615,0.99845,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,22,0.566026,0.998453,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,23,0.592436,0.998455,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,24,0.618846,0.998457,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,25,0.645256,0.998459,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,26,0.671667,0.998462,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,27,0.698077,0.998464,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,28,0.724487,0.998466,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,29,0.750897,0.998468,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,30,0.777308,0.998469,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,31,0.803718,0.998471,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,32,0.830128,0.998473,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,33,0.856538,0.998474,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,34,0.882949,0.998475,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,35,0.909359,0.998476,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,36,0.935769,0.998477,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,37,0.962179,0.998477,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,38,0.98859,0.998478,1.0
Other countries to NT,Other countries,NT,Northern Territory,985,39,1.015,0.998478,1.0
